variant_id	DosaCNV_score
nssv3559791	0.23293114
nssv3559814	0.059600353
nssv3559818	0.09308237
nssv3559820	0.09308237
nssv3559823	0.09308237
nssv3559824	0.09308237
nssv3559825	0.09308237
nssv3559826	0.09308237
nssv3559832	0.09308237
nssv3559833	0.09308237
nssv3559834	0.120277226
nssv3559837	0.120277226
nssv3559842	0.01259011
nssv3559843	0.042208254
nssv3559844	0.042208254
nssv3559845	0.042208254
nssv3559930	0.36284208
nssv3559933	0.37437683
nssv3559942	0.94020104
nssv3559944	0.3496657
nssv3559945	0.3496657
nssv3559946	0.7825935
nssv3559947	0.20285892
nssv3559948	0.20285892
nssv3559949	0.18739283
nssv3559950	0.20285892
nssv3559951	0.18739283
nssv3559952	0.18739283
nssv3559953	0.20285892
nssv3559954	0.18739283
nssv3559956	0.019032717
nssv3559957	0.1340099
nssv3559959	0.1340099
nssv3559966	0.005081773
nssv3559968	0.12734574
nssv3559974	0.025445223
nssv3559980	0.12277168
nssv3559990	0.72125113
nssv3559999	0.87245405
nssv3560007	0.5490761
nssv3560008	0.7547966
nssv3560010	0.93773556
nssv3560012	0.55581784
nssv3560015	0.55581784
nssv3560049	0.54786485
nssv3560050	0.54786485
nssv3560051	0.54786485
nssv3560052	0.54786485
nssv3560073	0.346016
nssv3560074	0.22566932
nssv3560075	0.2151869
nssv3560076	0.2151869
nssv3560077	0.4139219
nssv3560079	0.4139219
nssv3560086	0.007975042
nssv3560087	0.0065377355
nssv3560088	0.002554834
nssv3560090	0.65460324
nssv3560091	0.6033845
nssv3560092	0.6033845
nssv3560094	0.6033845
nssv3560128	0.0063889027
nssv3560134	0.011930227
nssv3560324	0.05158615
nssv3560341	0.116948426
nssv3560344	0.8648426
nssv3560345	0.13121462
nssv3560346	0.13121462
nssv3560347	0.13121462
nssv3560348	0.2530005
nssv3560365	0.97200245
nssv3560366	0.9719198
nssv3560367	0.9719198
nssv3560370	0.97200245
nssv3560421	0.2182132
nssv3560423	0.0889529
nssv3560480	0.0022198558
nssv3560490	0.0022198558
nssv3560497	0.0022198558
nssv3560514	0.0022198558
nssv3560533	0.52500093
nssv3560906	0.7423496
nssv3560907	0.7423496
nssv3560908	0.7423496
nssv3560911	0.0038246512
nssv3560913	0.0050235987
nssv3560914	0.001203537
nssv3561000	0.0031443834
nssv3561037	0.0023133755
nssv3561040	0.0023133755
nssv3561050	0.053118646
nssv3561069	0.029898345
nssv3561070	0.029898345
nssv3561071	0.029898345
nssv3561072	0.032526016
nssv3561076	0.029898345
nssv3561077	0.029898345
nssv3561106	0.029898345
nssv3561114	0.032526016
nssv3561115	0.24447846
nssv3561125	0.007031083
nssv3562552	0.003817916
nssv3562554	0.0058423877
nssv3562561	0.0013296008
nssv3562568	0.0013296008
nssv3562581	0.0022708774
nssv3562582	0.0010735989
nssv3562583	0.0010735989
nssv3562584	0.0010735989
nssv3562585	0.0010735989
nssv3562595	0.00053048134
nssv3562608	0.00053048134
nssv3563005	0.007854521
nssv3563025	0.012113214
nssv3563062	0.34029162
nssv3563110	0.051291108
nssv3563111	0.051291108
nssv3563377	0.09985435
nssv3563395	0.015065372
nssv3563396	0.015065372
nssv3563400	0.015065372
nssv3563401	0.09985435
nssv3563402	0.09985435
nssv3563406	0.09985435
nssv3563418	0.09985435
nssv3563428	0.09985435
nssv3563434	0.09985435
nssv3563460	0.09985435
nssv3563473	0.09985435
nssv3563476	0.09985435
nssv3563518	0.09985435
nssv3563526	0.09985435
nssv3563750	0.09985435
nssv3563857	0.09985435
nssv3564064	0.5971622
nssv3564065	0.5971622
nssv3564066	0.5971622
nssv3564068	0.11735821
nssv3564095	0.26263374
nssv3564096	0.26263374
nssv3564104	0.20948792
nssv3564105	0.84370387
nssv3564109	0.14676505
nssv3564110	0.00835216
nssv3564111	0.00835216
nssv3564112	0.00835216
nssv3564113	0.00835216
nssv3564115	0.00835216
nssv3564116	0.00835216
nssv3564117	0.00835216
nssv3564118	0.00835216
nssv3564119	0.00835216
nssv3564121	0.00835216
nssv3564122	0.0044341087
nssv3564134	0.676935
nssv3564165	0.26647115
nssv3564191	0.09785855
nssv3564192	0.09785855
nssv3564194	0.09785855
nssv3564196	0.115807116
nssv3564199	0.31933302
nssv3564200	0.030850172
nssv3564201	0.030850172
nssv3564202	0.030850172
nssv3564203	0.030850172
nssv3564204	0.030850172
nssv3564205	0.030850172
nssv3564224	0.09985435
nssv3564228	0.008849084
nssv3564233	0.008849084
nssv3564234	0.008849084
nssv3564237	0.008849084
nssv3564242	0.015065372
nssv3564243	0.015065372
nssv3564247	0.015065372
nssv3564250	0.09985435
nssv3564257	0.09985435
nssv3564275	0.09985435
nssv3564280	0.09985435
nssv3564284	0.09985435
nssv3564285	0.09985435
nssv3564513	0.09985435
nssv3564515	0.09985435
nssv3564518	0.09985435
nssv3564520	0.09985435
nssv3564523	0.015065372
nssv3564532	0.09985435
nssv3564599	0.6999846
nssv3564604	0.0018222332
nssv3564605	0.0012587905
nssv3564606	0.26378852
nssv3564607	0.27292877
nssv3564615	0.26894248
nssv3564661	0.0012660623
nssv3564674	0.11781299
nssv3564682	0.057580233
nssv3564685	0.057580233
nssv3564699	0.0009993315
nssv3564700	0.0009993315
nssv3564705	0.0011996031
nssv3564706	0.0011996031
nssv3564770	0.0030201674
nssv3564778	0.0032786727
nssv3564779	0.00047814846
nssv3564791	0.62019235
nssv3564792	0.8281776
nssv3564793	0.14261144
nssv3565386	0.2703271
nssv3565388	0.2703271
nssv3565390	0.2703271
nssv3565393	0.2703271
nssv3565396	0.80834794
nssv3565397	0.80834794
nssv3565399	0.80834794
nssv3565400	0.80834794
nssv3565403	0.80834794
nssv3565404	0.80834794
nssv3565406	0.80834794
nssv3565409	0.80834794
nssv3565410	0.80834794
nssv3565411	0.80834794
nssv3565412	0.80834794
nssv3565413	0.80834794
nssv3565414	0.80834794
nssv3565415	0.80834794
nssv3565416	0.80834794
nssv3565417	0.80834794
nssv3565419	0.80834794
nssv3565423	0.80834794
nssv3565424	0.80834794
nssv3565425	0.80834794
nssv3565426	0.80834794
nssv3565427	0.80834794
nssv3565428	0.80834794
nssv3565429	0.80834794
nssv3565430	0.80834794
nssv3565431	0.80834794
nssv3565432	0.80834794
nssv3565433	0.80834794
nssv3565434	0.80834794
nssv3565459	0.17133778
nssv3565469	0.92040986
nssv3565470	0.92040986
nssv3565496	0.5763148
nssv3565623	0.14087945
nssv3565624	0.14087945
nssv3565626	0.0026459694
nssv3565627	0.20239866
nssv3565651	0.052650273
nssv3565652	0.052650273
nssv3565654	0.052650273
nssv3565658	0.052650273
nssv3565698	0.09985435
nssv3565757	0.09985435
nssv3565760	0.09985435
nssv3565761	0.09985435
nssv3565774	0.09985435
nssv3565775	0.09985435
nssv3565777	0.09985435
nssv3565778	0.09985435
nssv3565783	0.015065372
nssv3565784	0.015065372
nssv3565786	0.015065372
nssv3565787	0.015065372
nssv3565790	0.09985435
nssv3565792	0.09985435
nssv3565794	0.09985435
nssv3565796	0.09985435
nssv3565797	0.09985435
nssv3565800	0.09985435
nssv3565801	0.09985435
nssv3565808	0.09985435
nssv3565809	0.09985435
nssv3565855	0.09985435
nssv3565875	0.008849084
nssv3565877	0.09985435
nssv3565878	0.09985435
nssv3565879	0.09985435
nssv3565880	0.09985435
nssv3565888	0.09985435
nssv3565906	0.09985435
nssv3565907	0.09985435
nssv3565928	0.008849084
nssv3565932	0.015065372
nssv3565933	0.015065372
nssv3565935	0.015065372
nssv3565947	0.09985435
nssv3565951	0.09985435
nssv3565965	0.09985435
nssv3565990	0.09985435
nssv3565995	0.09985435
nssv3566017	0.09985435
nssv3566033	0.09985435
nssv3566061	0.09985435
nssv3566107	0.059179604
nssv3566108	0.059179604
nssv3566525	0.5400373
nssv3566530	0.025754988
nssv3566531	0.025754988
nssv3566532	0.025754988
nssv3566533	0.025754988
nssv3566534	0.025754988
nssv3566535	0.025754988
nssv3566536	0.025754988
nssv3566538	0.025754988
nssv3566540	0.025754988
nssv3566541	0.025754988
nssv3566542	0.025754988
nssv3566544	0.025754988
nssv3566545	0.025754988
nssv3566547	0.025754988
nssv3566549	0.025754988
nssv3566550	0.025754988
nssv3566551	0.025754988
nssv3566553	0.025754988
nssv3566554	0.025754988
nssv3566555	0.025754988
nssv3566556	0.025754988
nssv3566558	0.025754988
nssv3566559	0.025754988
nssv3566560	0.025754988
nssv3566561	0.025754988
nssv3566562	0.025754988
nssv3566563	0.025754988
nssv3566564	0.025754988
nssv3566565	0.025754988
nssv3566566	0.025754988
nssv3566567	0.025754988
nssv3566574	0.007959962
nssv3566575	0.19778949
nssv3566576	0.02358228
nssv3566600	0.29650432
nssv3566601	0.0018119216
nssv3566622	0.0018119216
nssv3566630	0.0018119216
nssv3566633	0.0018119216
nssv3566639	0.0018119216
nssv3566640	0.0018119216
nssv3566641	0.0018119216
nssv3566652	0.0018119216
nssv3566656	0.0068481565
nssv3566658	0.0018119216
nssv3566670	0.0018119216
nssv3567099	0.09985435
nssv3567100	0.09985435
nssv3567102	0.09985435
nssv3567104	0.015065372
nssv3567107	0.09985435
nssv3567111	0.09985435
nssv3567113	0.09985435
nssv3567120	0.09985435
nssv3567124	0.09985435
nssv3567133	0.09985435
nssv3567135	0.09985435
nssv3567136	0.09985435
nssv3567363	0.006756723
nssv3567391	0.006756723
nssv3567392	0.006756723
nssv3567445	0.006756723
nssv3567446	0.006756723
nssv3567464	0.0029988885
nssv3567466	0.0029988885
nssv3567468	0.0029988885
nssv3567473	0.0029988885
nssv3567494	0.0029988885
nssv3567496	0.0029988885
nssv3567501	0.0029988885
nssv3567703	0.7506431
nssv3567704	0.7506431
nssv3567705	0.41928202
nssv3567720	0.17964435
nssv3567730	0.34602797
nssv3567734	0.039117217
nssv3567738	0.039117217
nssv3567740	0.56809187
nssv3567741	0.56809187
nssv3567742	0.56809187
nssv3567743	0.56809187
nssv3567744	0.56809187
nssv3567758	0.007406771
nssv3567759	0.121616125
nssv3567760	0.41488475
nssv3567761	0.41488475
nssv3567810	0.3051498
nssv3567823	0.28099167
nssv3567867	0.031977415
nssv3567868	0.010182321
nssv3567879	0.015032649
nssv3567881	0.015032649
nssv3567885	0.015032649
nssv3567886	0.015032649
nssv3567890	0.15210736
nssv3567896	0.54382515
nssv3567897	0.008541226
nssv3567898	0.19856393
nssv3567899	0.1487776
nssv3568136	0.0068481565
nssv3568137	0.0068481565
nssv3568138	0.0068481565
nssv3568140	0.0068481565
nssv3568146	0.0068481565
nssv3568147	0.0050453544
nssv3568151	0.0050453544
nssv3568155	0.0050453544
nssv3568158	0.0050453544
nssv3568161	0.0012207627
nssv3568169	0.0012207627
nssv3568175	0.0012207627
nssv3568179	0.0012207627
nssv3568180	0.0012207627
nssv3568181	0.0012207627
nssv3568182	0.0012207627
nssv3568185	0.01647979
nssv3568187	0.00068980455
nssv3568191	0.004067123
nssv3568195	0.024520516
nssv3568197	0.15879083
nssv3568207	0.0041451454
nssv3568208	0.0041451454
nssv3568209	0.009028077
nssv3568211	0.8266017
nssv3568215	0.8266017
nssv3568216	0.8266017
nssv3568217	0.8266017
nssv3568221	0.05035758
nssv3568222	0.05035758
nssv3568224	0.05035758
nssv3568227	0.05035758
nssv3568228	0.05035758
nssv3568230	0.05035758
nssv3568238	0.05035758
nssv3568240	0.05035758
nssv3568243	0.05035758
nssv3568244	0.05035758
nssv3568245	0.05035758
nssv3568246	0.05035758
nssv3568247	0.05677408
nssv3568248	0.05035758
nssv3568249	0.05035758
nssv3568250	0.05035758
nssv3568256	0.05035758
nssv3568257	0.05035758
nssv3568259	0.05035758
nssv3568263	0.05035758
nssv3568271	0.05035758
nssv3568273	0.05035758
nssv3568277	0.05035758
nssv3568280	0.05035758
nssv3568343	0.09985435
nssv3568396	0.0975554
nssv3568398	0.0975554
nssv3568400	0.0975554
nssv3568401	0.0975554
nssv3568501	0.0975554
nssv3568503	0.0975554
nssv3568504	0.091817796
nssv3568547	0.091817796
nssv3568561	0.091817796
nssv3568564	0.091817796
nssv3568567	0.091817796
nssv3568572	0.091817796
nssv3568573	0.091817796
nssv3568575	0.091817796
nssv3568580	0.091817796
nssv3568587	0.091817796
nssv3568591	0.091817796
nssv3568592	0.091817796
nssv3568593	0.091817796
nssv3568598	0.08908999
nssv3568599	0.08908999
nssv3568601	0.010735035
nssv3568602	0.010735035
nssv3568608	0.3792516
nssv3568867	0.0031642318
nssv3568904	0.0031642318
nssv3568952	0.0031642318
nssv3568955	0.0031642318
nssv3568966	0.0026482344
nssv3568968	0.0031642318
nssv3568969	0.0031642318
nssv3568971	0.0031642318
nssv3568973	0.0031642318
nssv3568985	0.0031642318
nssv3569000	0.0031642318
nssv3569013	0.0015978217
nssv3569381	0.001973331
nssv3569402	0.05035758
nssv3569404	0.05035758
nssv3569406	0.05035758
nssv3569426	0.05677408
nssv3569429	0.05035758
nssv3569431	0.05035758
nssv3569433	0.05035758
nssv3569435	0.05035758
nssv3569437	0.05035758
nssv3569439	0.05035758
nssv3569440	0.05677408
nssv3569489	0.0031642318
nssv3569505	0.0036990047
nssv3569515	0.0036990047
nssv3569517	0.0057892203
nssv3569524	0.0031642318
nssv3569527	0.0031642318
nssv3569533	0.0031642318
nssv3569536	0.0031642318
nssv3569537	0.0031642318
nssv3569538	0.0031642318
nssv3569539	0.0031642318
nssv3569541	0.0031642318
nssv3569544	0.0031642318
nssv3569548	0.0057892203
nssv3569549	0.0031642318
nssv3569551	0.0031642318
nssv3569553	0.0026482344
nssv3569554	0.0031642318
nssv3569555	0.0031642318
nssv3569556	0.0031642318
nssv3569558	0.0036990047
nssv3569560	0.0057892203
nssv3569579	0.0036990047
nssv3569587	0.0026482344
nssv3569593	0.0026482344
nssv3569630	0.0026482344
nssv3569649	0.0031642318
nssv3569652	0.0036990047
nssv3569658	0.0036990047
nssv3569669	0.0036990047
nssv3569673	0.0051085353
nssv3569674	0.0057892203
nssv3569676	0.0057892203
nssv3569684	0.0057892203
nssv3569722	0.0057892203
nssv3569738	0.0057892203
nssv3569741	0.0036990047
nssv3569742	0.0057892203
nssv3569746	0.0057892203
nssv3569747	0.0036990047
nssv3569749	0.0026482344
nssv3569750	0.0031642318
nssv3569751	0.0031642318
nssv3569752	0.0036990047
nssv3569753	0.0036990047
nssv3569754	0.0026482344
nssv3569785	0.6669735
nssv3569797	0.0003837347
nssv3569798	0.0010724664
nssv3569799	0.00053209066
nssv3570127	0.002576232
nssv3570128	0.002576232
nssv3570129	0.0020599961
nssv3570132	0.002576232
nssv3570133	0.002576232
nssv3570134	0.002576232
nssv3570137	0.002576232
nssv3570140	0.00520283
nssv3570141	0.002576232
nssv3570142	0.002576232
nssv3570143	0.002576232
nssv3570144	0.002576232
nssv3570146	0.0015688539
nssv3570147	0.0015688539
nssv3570148	0.0015688539
nssv3570149	0.0015688539
nssv3570150	0.0015688539
nssv3570151	0.0041980743
nssv3570152	0.0015688539
nssv3570153	0.0021045208
nssv3570154	0.00080919266
nssv3570160	0.0005173087
nssv3570162	0.0005173087
nssv3570165	0.0005173087
nssv3570170	0.0005173087
nssv3570175	0.0005173087
nssv3570176	0.0005173087
nssv3570184	0.0031493306
nssv3570185	0.0005173087
nssv3570186	0.0005173087
nssv3570187	0.0005173087
nssv3570190	0.0010535717
nssv3570192	0.0010535717
nssv3570193	0.0010535717
nssv3570194	0.0010535717
nssv3570195	0.0010535717
nssv3570196	0.0010535717
nssv3570207	0.0031493306
nssv3570208	0.0031493306
nssv3570209	0.0031493306
nssv3570214	0.0031493306
nssv3570436	0.0064759254
nssv3570471	0.0071370006
nssv3570481	0.0071370006
nssv3570493	0.0071370006
nssv3570534	0.001973331
nssv3570581	0.00041729212
nssv3570582	0.00041729212
nssv3570585	0.0060148835
nssv3570590	0.0012827516
nssv3570592	0.0003643036
nssv3570593	0.0003643036
nssv3570594	0.0003643036
nssv3570595	0.0003643036
nssv3570598	0.0003643036
nssv3570602	0.0003643036
nssv3570625	0.00033420324
nssv3570627	0.0038612485
nssv3570628	0.00025874376
nssv3570629	0.00025874376
nssv3570630	0.0005005598
nssv3570634	0.001229763
nssv3570637	0.001229763
nssv3570645	0.00044995546
nssv3570646	0.00044995546
nssv3570648	0.00044995546
nssv3570650	0.00035339594
nssv3571227	0.0031642318
nssv3571232	0.0031642318
nssv3571233	0.16421372
nssv3571248	0.1582058
nssv3571250	0.1582058
nssv3571297	0.19132572
nssv3571303	0.029649377
nssv3571304	0.029649377
nssv3571603	0.0026482344
nssv3571605	0.0026482344
nssv3571609	0.0026482344
nssv3571620	0.0031642318
nssv3571631	0.0031642318
nssv3571634	0.0031642318
nssv3571636	0.0031642318
nssv3571640	0.0031642318
nssv3571662	0.0031493306
nssv3571664	0.0031493306
nssv3571666	0.0005173087
nssv3571668	0.0031493306
nssv3571670	0.0031493306
nssv3571671	0.0031493306
nssv3571686	0.0031493306
nssv3571689	0.0031493306
nssv3571690	0.0031493306
nssv3571693	0.0031493306
nssv3571695	0.0031493306
nssv3571714	0.0031493306
nssv3571720	0.0031493306
nssv3571721	0.0024668574
nssv3571722	0.0031493306
nssv3571727	0.0031493306
nssv3571738	0.0031493306
nssv3571740	0.0031493306
nssv3571741	0.0031493306
nssv3571742	0.0031493306
nssv3571743	0.0031493306
nssv3571744	0.0031493306
nssv3571745	0.0031493306
nssv3571746	0.0005173087
nssv3571747	0.0026333928
nssv3571748	0.0014314055
nssv3571749	0.0026333928
nssv3571750	0.0026333928
nssv3571752	0.0026333928
nssv3571758	0.0026333928
nssv3571760	0.0026333928
nssv3571762	0.000536561
nssv3571763	0.000536561
nssv3571768	0.000536561
nssv3571786	0.0026333928
nssv3571787	0.0026333928
nssv3571790	0.000536561
nssv3571792	0.000536561
nssv3571794	0.000536561
nssv3571796	0.0026333928
nssv3571797	0.0026333928
nssv3571803	0.0026333928
nssv3571805	0.0026333928
nssv3571807	0.0026333928
nssv3571808	0.0020979643
nssv3571815	0.0020979643
nssv3571819	0.0020979643
nssv3571822	0.0020979643
nssv3571823	0.0020979643
nssv3571833	0.0020979643
nssv3571838	0.0020979643
nssv3571875	0.0020979643
nssv3571919	0.0020979643
nssv3571924	0.0020979643
nssv3571925	0.0020979643
nssv3571926	0.0020979643
nssv3571928	0.0020979643
nssv3571935	0.0020979643
nssv3571936	0.0020979643
nssv3571937	0.0020979643
nssv3571940	0.0020979643
nssv3571952	0.0020979643
nssv3571958	0.0020979643
nssv3571959	0.0020979643
nssv3571961	0.0020979643
nssv3571968	0.0020979643
nssv3572061	0.008225739
nssv3572070	0.0005491376
nssv3572071	0.0010710955
nssv3572072	0.0010710955
nssv3572073	0.0010710955
nssv3572077	0.0005222559
nssv3572078	0.0005222559
nssv3572088	0.0005222559
nssv3572092	0.0009152889
nssv3572094	0.0009152889
nssv3572160	0.0006944537
nssv3572367	0.0031642318
nssv3572378	0.0031642318
nssv3572388	0.0031642318
nssv3573235	0.0003246665
nssv3573239	0.00044751167
nssv3573240	0.00044751167
nssv3573242	0.00024873018
nssv3573243	0.001458168
nssv3573249	0.0017717481
nssv3573260	0.0017717481
nssv3573261	0.0017717481
nssv3573262	0.0017717481
nssv3573265	0.0017717481
nssv3573269	0.0017717481
nssv3573270	0.0017717481
nssv3573284	0.0017717481
nssv3573288	0.0017717481
nssv3573290	0.0017717481
nssv3573326	0.00090044737
nssv3573340	0.00043427944
nssv3573353	0.00043427944
nssv3573374	0.00077050924
nssv3573415	0.0012100339
nssv3573417	0.0017038584
nssv3573422	0.0015125871
nssv3573425	0.00093972683
nssv3573431	0.0004079342
nssv3573576	0.0012037158
nssv3573577	0.0012037158
nssv3573616	0.0012037158
nssv3573629	0.0012037158
nssv3573632	0.0012037158
nssv3573649	0.0012037158
nssv3573650	0.0012037158
nssv3573664	0.0012037158
nssv3573680	0.0012037158
nssv3573728	0.0006841421
nssv3573753	0.0006841421
nssv3573755	0.0006841421
nssv3573758	0.0006841421
nssv3573759	0.0006841421
nssv3573761	0.0006841421
nssv3573762	0.0006841421
nssv3573765	0.0006841421
nssv3573766	0.0024549365
nssv3573768	0.0006841421
nssv3573770	0.0027675033
nssv3573771	0.0027675033
nssv3573781	0.009252369
nssv3573782	0.00094103813
nssv3573783	0.00094103813
nssv3573784	0.00094103813
nssv3573786	0.0020115972
nssv3573790	0.0020115972
nssv3573791	0.0020115972
nssv3573793	0.0020115972
nssv3573794	0.0020115972
nssv3573807	0.12204468
nssv3573812	0.91521096
nssv3574186	0.0020979643
nssv3574187	0.0020979643
nssv3574188	0.0020979643
nssv3574189	0.0020979643
nssv3574190	0.0020979643
nssv3574225	0.0020979643
nssv3574228	0.0020979643
nssv3574229	0.0020979643
nssv3574234	0.0020979643
nssv3574244	0.0038662553
nssv3574246	0.0020979643
nssv3574247	0.0020979643
nssv3574251	0.0020979643
nssv3574252	0.0020979643
nssv3574253	0.0020979643
nssv3574276	0.0020979643
nssv3574283	0.0020979643
nssv3574284	0.0020979643
nssv3574286	0.0020979643
nssv3574287	0.0012037158
nssv3574293	0.0012037158
nssv3574294	0.0012037158
nssv3574303	0.0012037158
nssv3574304	0.0012037158
nssv3574308	0.0012037158
nssv3574332	0.0012037158
nssv3574333	0.0012037158
nssv3574334	0.0012037158
nssv3574335	0.0012037158
nssv3574336	0.0012037158
nssv3574342	0.0012037158
nssv3574357	0.0012037158
nssv3574361	0.0012037158
nssv3574926	0.047371686
nssv3574927	0.047371686
nssv3574950	0.035853148
nssv3574955	0.1648618
nssv3574958	0.035853148
nssv3574959	0.035853148
nssv3574961	0.1648618
nssv3574968	0.040984154
nssv3574994	0.036736846
nssv3574995	0.008502364
nssv3574997	0.0020162463
nssv3574998	0.003704667
nssv3574999	0.003704667
nssv3575001	0.003704667
nssv3575002	0.003704667
nssv3575004	0.003704667
nssv3575005	0.0026436448
nssv3576626	0.022562563
nssv3576628	0.022562563
nssv3576633	0.0059765577
nssv3576634	0.0059765577
nssv3576635	0.0059765577
nssv3576636	0.0059765577
nssv3576637	0.0059765577
nssv3576638	0.0016781688
nssv3576639	0.007644713
nssv3576640	0.0059765577
nssv3576656	0.11220205
nssv3576659	0.0106368065
nssv3576783	0.0012037158
nssv3576950	0.55414706
nssv3576953	0.014101326
nssv3576954	0.014101326
nssv3576955	0.014101326
nssv3576956	0.014101326
nssv3576957	0.014101326
nssv3576963	0.35599887
nssv3577112	0.49531126
nssv3577113	0.49531126
nssv3577239	0.17188442
nssv3577251	0.009436369
nssv3577252	0.009436369
nssv3577254	0.54550517
nssv3577257	0.54550517
nssv3577259	0.54550517
nssv3577283	0.21737868
nssv3577287	0.58745825
nssv3577293	0.5624575
nssv3577294	0.5624575
nssv3577306	0.25889677
nssv3577309	0.0033262372
nssv3577310	0.0033262372
nssv3577313	0.0033262372
nssv3579002	0.12728238
nssv3579003	0.12728238
nssv3579014	0.36224335
nssv3579015	0.36224335
nssv3579016	0.36224335
nssv3579017	0.36224335
nssv3579018	0.36224335
nssv3579020	0.42001897
nssv3579130	0.37545443
nssv3579132	0.06223172
nssv3579135	0.017386079
nssv3579141	0.050926507
nssv3579146	0.050926507
nssv3579147	0.050926507
nssv3579180	0.6567004
nssv3579743	0.026889443
nssv3579752	0.031985402
nssv3579759	0.034407616
nssv3579760	0.034407616
nssv3579761	0.031985402
nssv3579763	0.034407616
nssv3579764	0.023410678
nssv3579765	0.023410678
nssv3579768	0.028524816
nssv3579771	0.023410678
nssv3579772	0.028524816
nssv3579774	0.021617651
nssv3579775	0.023410678
nssv3579784	0.030955851
nssv3579787	0.0062336326
nssv3579790	0.0062336326
nssv3579792	0.0062336326
nssv3579806	0.0062336326
nssv3579809	0.0062336326
nssv3579810	0.007074833
nssv3579811	0.008925855
nssv3579814	0.018573642
nssv3579815	0.018573642
nssv3579819	0.018573642
nssv3579826	0.020372331
nssv3579893	0.020372331
nssv3579935	0.06443894
nssv3579937	0.06443894
nssv3579940	0.06443894
nssv3579944	0.06443894
nssv3579947	0.15292925
nssv3579949	0.06443894
nssv3579950	0.06443894
nssv3579954	0.06443894
nssv3579959	0.06443894
nssv3579960	0.06443894
nssv3579965	0.06443894
nssv3579970	0.15292925
nssv3579974	0.15292925
nssv3579982	0.06443894
nssv3579989	0.0068435073
nssv3579993	0.0068435073
nssv3580006	0.0068435073
nssv3580007	0.0068435073
nssv3580042	0.0945853
nssv3580049	0.311504
nssv3580060	0.311504
nssv3580066	0.311504
nssv3580069	0.311504
nssv3580072	0.311504
nssv3580074	0.311504
nssv3580075	0.311504
nssv3580076	0.311504
nssv3580078	0.311504
nssv3580102	0.06258619
nssv3580116	0.038942873
nssv3580127	0.5558295
nssv3580130	0.5114222
nssv3580137	0.5114222
nssv3580151	0.5114222
nssv3580155	0.5114222
nssv3580160	0.69628716
nssv3580162	0.5114222
nssv3580166	0.5114222
nssv3580168	0.5114222
nssv3580172	0.5114222
nssv3580184	0.5114222
nssv3580186	0.5114222
nssv3580188	0.5114222
nssv3580196	0.5114222
nssv3580203	0.5114222
nssv3580208	0.5114222
nssv3580215	0.92684937
nssv3580216	0.89624965
nssv3580217	0.3385182
nssv3580218	0.3385182
nssv3580232	0.074329436
nssv3580234	0.074329436
nssv3580235	0.27630204
nssv3580237	0.0060934424
nssv3580238	0.9042192
nssv3580377	0.025502443
nssv3580412	0.027940929
nssv3580413	0.027940929
nssv3580417	0.027940929
nssv3580423	0.027940929
nssv3580433	0.027940929
nssv3580438	0.027940929
nssv3580444	0.027940929
nssv3580450	0.027940929
nssv3580451	0.027940929
nssv3580452	0.027940929
nssv3580454	0.0058500767
nssv3580455	0.0058500767
nssv3580456	0.0058500767
nssv3580458	0.0058500767
nssv3580459	0.0058500767
nssv3580462	0.019994318
nssv3580465	0.019994318
nssv3580472	0.025126219
nssv3580480	0.027565897
nssv3580481	0.027565897
nssv3580482	0.027565897
nssv3580486	0.027565897
nssv3580487	0.0058500767
nssv3580488	0.0058500767
nssv3580489	0.0058500767
nssv3580490	0.0058500767
nssv3580491	0.018194854
nssv3580495	0.019994318
nssv3580502	0.019994318
nssv3580510	0.025126219
nssv3580516	0.027565897
nssv3580517	0.027565897
nssv3580520	0.027565897
nssv3580521	0.027565897
nssv3580522	0.027565897
nssv3580526	0.0046773553
nssv3580529	0.0046773553
nssv3580531	0.0046773553
nssv3580532	0.017036676
nssv3580537	0.017036676
nssv3580546	0.018838286
nssv3580565	0.018838286
nssv3580579	0.026418507
nssv3580581	0.026418507
nssv3580583	0.026418507
nssv3580588	0.026418507
nssv3580589	0.026418507
nssv3580594	0.026418507
nssv3580598	0.0043022037
nssv3580600	0.0043022037
nssv3580602	0.0043022037
nssv3580603	0.0043022037
nssv3580606	0.0043022037
nssv3580607	0.0043022037
nssv3580609	0.0069996715
nssv3580610	0.016666293
nssv3580625	0.01846844
nssv3580647	0.01846844
nssv3580713	0.45121253
nssv3580717	0.0028663874
nssv3580746	0.5908874
nssv3580794	0.03546202
nssv3580806	0.020306706
nssv3580808	0.016611516
nssv3580812	0.016611516
nssv3580814	0.019326866
nssv3580815	0.016611516
nssv3580819	0.016611516
nssv3580820	0.019326866
nssv3580823	0.016611516
nssv3580824	0.016611516
nssv3580825	0.019326866
nssv3580826	0.42970216
nssv3580830	0.488869
nssv3580834	0.48023498
nssv3580835	0.47879577
nssv3580837	0.68476
nssv3580842	0.32803154
nssv3580855	0.1748994
nssv3580856	0.071305096
nssv3580857	0.17332304
nssv3580858	0.068344116
nssv3580859	0.068344116
nssv3580862	0.17226875
nssv3580870	0.111548305
nssv3581265	0.023608387
nssv3581290	0.02605164
nssv3581292	0.02605164
nssv3581293	0.02605164
nssv3581295	0.02605164
nssv3581311	0.02605164
nssv3581312	0.02605164
nssv3581316	0.02605164
nssv3581317	0.02605164
nssv3581319	0.01846844
nssv3581322	0.023608387
nssv3581323	0.017706215
