gene_id,pLI,mis_z,lof_z,Num_coding_exons,LOEUF,Mis.OEUF,GTEx_mean_expression,Num_tissues_expressed,Num_paralogs,Num_interaction_partners,Num_transcript_isoforms,MetaLR_score,CADD_raw,DANN_score,Genic_phastCons100way,Genic_phastCons30way,sHet,GO_embryo_dev,Promoter_CpG_density,Promoter_phastCons100way,Exonic_phastCons100way,PPI_degree,Tissue_specificity_tau,Num_enhancers,H3K4me3,H2AZ,H3K27me3,H3K9ac,Presence_pathogenic_SNVs,CRISPR_HAP1_KO_qvalue,Percent_pathogenic_SNVs
ENSG00000119630,-0.33094718,-0.54967515,-0.11270163,-0.31528601,-0.26564169,0.68728566,-0.04400704,0.42378236,-0.24190265,-0.25214624,0.00126488,-0.54033399,-0.55269998,-0.12116353,-0.49763576,-0.49630002,0.9971871,0,0,0,0,-0.69776,0.55650236,0.70395327,0.37871108,0.63559716,0.81558623,0.58734556,0,0.45579937,0
ENSG00000143520,-0.63450562,-1.53702947,-1.34768325,-0.8246276,2.01796709,0.67898162,-0.03195211,0.42378236,0.00625261,-0.25214624,-0.81938411,-1.3587588,-2.14952671,-2.27911532,-2.47636247,-2.21913087,0,0,-2.79837327,-0.70740123,-4.79096965,-0.69776,1.792729,-1.60855383,-1.0829365,-2.95953857,0.20847492,-4.16403689,1,0.45579937,0.1025641
ENSG00000150401,-0.68372138,-0.51779915,-1.02718743,-0.31528601,1.1916345,0.53781284,-0.04532779,0.42378236,-0.24190265,-0.25214624,0.35297159,-0.09741098,0.35562496,0.63819526,0.96722481,0.55148534,-0.76231513,0,0,0,0,-0.69776,-0.14048871,0.75002638,0.62750184,0.30806681,-0.80925531,0.83742536,0,0.45579937,0
ENSG00000105298,2.05515449,1.87689656,1.57032769,-0.00968105,-1.61097627,-1.34720553,-0.03663549,0.42378236,-0.24190265,-0.17131892,0.23573602,-0.06329298,0.40095737,0.59866774,0.45791771,0.21154078,3.15528897,0,0.3480094,-1.39102297,0.43541707,-0.08602718,-1.00605231,-1.60855383,0.33626475,0.19089808,-1.0008896,0.30462561,1,-2.34480017,0
ENSG00000214324,0,-0.99482454,0,-0.92649592,0,1.19798447,-0.06487289,-3.05890368,-0.24190265,-0.25214624,-0.81938411,-0.96397802,-2.72235643,-3.85061606,-2.73713769,-2.53228395,-0.78711867,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,0.45579937,0
ENSG00000095906,-0.68119817,-0.66534398,-0.55065065,-0.31528601,0.55458499,0.66237353,-0.02833554,0.42378236,-0.24190265,0.55612701,0.93914945,-0.25245655,-0.46380818,-0.02464212,0.29065939,-0.42835628,-0.3441557,0,0,0,0,1.13743758,-1.05488889,0.69049712,0.74787496,0.33435436,-1.05910082,0.76302755,0,-2.3448007,0
ENSG00000181693,-0.68349918,-1.62712511,-1.71286472,-0.92649592,2.07292024,1.87061217,-0.06492345,-3.19285314,9.18799714,-0.25214624,-0.58491297,-1.15373744,-1.80090485,-1.97660157,-2.05184808,-1.64618569,0,0,-0.87375227,-1.3052514,-4.20028703,-0.69776,1.33872764,-1.60855383,-2.68563863,-3.9275474,-1.61737691,-4.43031485,0,0.45579937,0
ENSG00000143434,-0.68371807,0.62720779,0.59237389,0.80526551,-0.5953606,-0.47943276,-0.04205361,0.42378236,-0.24190265,-0.25214624,0.23573602,-0.99938394,-0.28224866,-0.03687435,-0.53912146,-0.1204191,-0.70014985,0,0,0,0,-0.08602718,0.54981896,0.67425636,0.47204922,0.55684026,0.38448022,0.62681477,0,0.45579937,0
ENSG00000189377,-0.6705368,-0.30052107,-0.76883111,-0.62089097,1.20181101,0.37588395,-0.03806437,0.28983289,-0.24190265,-0.25214624,-0.70214854,-0.93980427,-0.50330157,0.05935967,-0.29381297,0.30241187,-0.64944039,0,-2.50651345,-1.07695235,-0.55011533,-0.69776,1.24997623,-1.60855383,-1.23775295,-0.74320904,0.63224509,-0.26913489,0,0.45579937,0
ENSG00000138448,-0.68309578,0.08015634,1.48084438,2.02768534,-0.98613858,-0.1057507,-0.01824437,0.42378236,-0.24190265,-0.25214624,0.00126488,0.23742826,0.91329851,0.64967249,0.76039427,0.87135304,-0.30225038,1,1.06326552,-0.31840006,0.86530711,-0.69776,-0.5594436,0.45868631,0.59055948,0.69447696,-0.37838129,0.54958454,0,-2.3448007,0
ENSG00000103966,-0.68360669,0.59404328,0.05878259,-0.41715433,-0.28599471,-0.58738535,-0.0395622,0.42378236,-0.24190265,-0.25214624,-0.70214854,1.24947078,1.13303584,0.98284295,0.91635468,1.00093091,-0.24349652,0,0.83987479,0.71245306,1.03714296,-0.69776,-0.77075918,0.80767233,0.56118936,0.39215398,0.70388975,0.54950767,0,0.45579937,0
ENSG00000285913,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.81938411,0,-3.62102621,-5.12896217,-2.45728911,-2.25348356,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000165475,-0.68371128,-0.29603182,-0.43113597,-0.21341769,0.27371332,0.21810708,-0.00502594,0.42378236,-0.24190265,-0.25214624,0.47020717,1.36739725,0.31702663,-0.47209032,0.33026077,-0.60077569,-0.7969954,0,0.97986456,-1.32342604,-0.88376743,-0.69776,-0.42110795,0.56469658,0.34091803,0.24561442,0.48304888,0.33521975,1,0.45579937,0.02906977
ENSG00000148843,-0.68372146,0.2574273,1.30762954,2.53702694,-0.67880798,-0.14727093,-0.04335133,0.42378236,-0.24190265,-0.25214624,-0.11597069,-0.87930594,0.24803203,0.23624125,0.37660659,0.10693389,-0.49418362,0,0.4197176,-1.0444293,-0.03262052,-0.69776,-0.77515772,0.90837556,0.56156245,0.23085371,-1.09131782,0.59655848,0,-2.3448007,0
ENSG00000204478,-0.67544688,-1.01350385,-1.52528572,-0.72275928,2.04849662,2.22768614,-0.06491836,-3.12587841,1.37110652,-0.25214624,-0.81938411,-1.22571106,-2.35940996,-2.05559409,-2.41492052,-2.43973663,0,0,0,0,0,-0.69776,2.0978344,-1.60855383,-4.63286126,-4.4740437,-3.39749205,-4.43031485,0,-0.00653867,0
ENSG00000164300,-0.68370329,0.14358834,0.1407835,0.19405559,-0.33077135,-0.24691948,-0.04668837,0.42378236,-0.24190265,-0.25214624,-0.23320626,-0.92482478,0.62389752,0.34789777,0.58766558,0.25278541,-0.70937111,0,1.24404061,-1.00967427,0.05858122,-0.69776,-0.77539817,0.90837556,0.76596427,0.62908735,-1.0154861,0.63936414,0,0.45579937,0
ENSG00000112514,-0.68372062,-0.56891911,-1.12197458,-0.41715433,1.46843556,0.68728566,0.13936881,0.42378236,-0.24190265,-0.09049159,0.70467831,-0.53313284,0.36130687,0.54365552,0.22906071,0.65257637,0,0,-0.99897598,2.32170628,0.68476651,0.27181181,-1.27171778,1.06489918,0.9088892,0.69493169,-0.18698981,1.10314867,0,0.45579937,0
ENSG00000180745,-0.57630608,-1.02740654,-0.47547042,-0.72275928,0.51184365,1.30593707,-0.06116164,-1.04966174,-0.24190265,-0.25214624,-0.81938411,0.54767339,-1.00540375,-0.81343062,-1.18363722,-1.32715967,0.89517229,0,-2.75180212,-1.35212285,-2.63603425,-0.69776,1.3962926,-1.60855383,-0.58904855,-1.7318258,0.52404138,-0.47367873,0,0.45579937,0
ENSG00000176533,0.67651371,-0.28188059,-0.47918616,-0.8246276,0.93518646,0.39664406,0.00722151,0.42378236,-0.24190265,-0.25214624,-0.70214854,-0.70327412,0.5643033,0.60025824,0.9629866,-0.04645255,0.14087645,0,0,0,0,-0.08602718,0.0868369,-1.60855383,0.2476819,-0.10308077,0.67699459,0.14252987,1,0.45579937,0.06060606
ENSG00000269955,-0.68294697,1.0918994,0.39783168,0.09218727,-0.57500759,-1.15206046,0,0,0.00625261,-0.25214624,-0.81938411,-0.29005634,1.6308646,0.96099018,1.05528548,1.05752214,0,0,0,0,0,0,-0.69659119,0.67895845,0.48862452,0.74210597,-0.48608583,0.44963684,1,-0.00653867,0.02272727
ENSG00000211858,0,0,0,0,0,0,-0.06490573,-3.12587841,-0.24190265,-0.25214624,-0.81938411,0,0,0,0,0,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000143850,-0.64607212,-0.05980259,1.34916445,1.00900215,-1.02887992,-0.01025417,-0.04194644,0.42378236,-0.24190265,-0.17131892,-0.23320626,-0.66495906,0.60774652,0.35744543,0.8411378,0.66995838,-0.51897226,0,0,0,0,-0.08602718,-0.08615867,-1.60855383,0.05397039,0.28659581,1.0926015,0.38078361,0,0.45579937,0
ENSG00000117593,-0.68372146,0.31855253,-0.12522319,0.70339719,-0.02547606,-0.35072005,-0.05367792,0.42378236,-0.24190265,0.15199038,0.58744274,1.09039192,0.38921773,0.13912924,0.3350985,0.46597721,-0.81010478,0,1.21699388,-0.83143521,0.57099839,1.49528275,-0.92424063,0.53322328,0.51027491,0.5055066,-1.01264038,0.56006238,1,-2.34472496,0.18707483
ENSG00000270451,0,0,0,0,0,0,-0.06492345,-3.19285314,-0.24190265,-0.25214624,-0.81938411,0,0,0,0,0,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000128645,-0.67500399,-0.63747569,-0.5383836,-0.8246276,0.5667968,0.64161341,-0.06377886,0.02193397,-0.24190265,-0.25214624,-0.81938411,1.72079902,0.21228082,0.31130654,-0.93861813,-0.444993,1.58548542,1,0,0,0,-0.69776,0.44497123,0.60249267,0.37271757,0.31849017,2.29130307,-0.04467852,0,0.45579937,0
ENSG00000158467,2.0312984,1.51814501,1.31770786,0.70339719,-1.29753977,-1.43024599,-0.04103464,0.42378236,-0.24190265,-0.25214624,0.47020717,1.07184158,1.32352782,0.9899462,0.98539533,1.05858407,-0.22620108,0,1.14817642,1.07530825,1.18410577,-0.69776,-0.26685462,0.58545323,0.38853605,0.5036584,-0.26018466,0.48968761,1,0.45579937,0.07407407
ENSG00000105793,-0.67234723,-0.44931093,0.0756307,-0.00968105,-0.3836892,0.38834002,-0.06005147,0.42378236,-0.24190265,-0.00966427,0.47020717,-0.66290878,0.38245593,0.2468919,0.48941991,0.40552397,-0.80687212,0,-0.56453994,-1.10628686,-0.4959002,-0.69776,-1.1479492,0.41390124,0.37399112,0.5126778,-0.4884324,0.25756874,0,-2.3448007,0
ENSG00000213741,0.11202008,0.18115667,-0.4419269,-0.72275928,0.5606909,-0.87387493,0.02007885,0.42378236,-0.24190265,-0.25214624,0.00126488,0.15585656,0.04250189,-1.21469678,-0.41314529,-0.3731749,0.56323684,0,0.93804385,0.22715815,-0.96643771,-0.69776,-0.58148501,0.77886915,0.59535449,0.31313901,-1.63455818,0.60060932,1,-2.3448007,0.11111111
ENSG00000156284,-0.63936996,-0.74242469,-0.77235852,-0.92649592,1.32596443,0.87827871,-0.06047885,-1.92033324,0.00625261,0.39447236,-0.81938411,1.95157392,-0.22521455,-0.12870939,-0.83503961,-0.67546983,0.6269514,0,-1.54885916,0.70958338,0.59292677,1.3343773,1.0664093,-1.60855383,-1.37491778,-0.85729886,-1.09222893,-1.51965253,0,-0.00653867,0
ENSG00000118873,2.01889105,0.06491775,2.35755682,2.53702694,-1.29550447,-0.08083856,-0.05083156,0.42378236,-0.24190265,-0.25214624,0.23573602,-0.54884741,0.74157476,0.58151064,0.69509994,0.87065816,-0.16744722,0,-0.95361711,-0.90668462,0.29779306,-0.69776,-1.06486139,0.70173913,0.51894225,0.75576954,0.55539475,0.46913523,1,-2.30708598,0.06118143
ENSG00000235268,0.72176084,-0.48064246,-0.45424486,-0.92649592,0.80899774,0.35097181,-0.0647517,0.0889087,0.00625261,-0.25214624,-0.81938411,-0.25902594,-1.4075039,-1.71057982,-0.95834937,-1.73975475,0,0,-2.00509523,0,-2.31010011,-0.69776,1.12576054,-1.60855383,-3.94599154,-1.4887939,-0.30621485,-4.02673006,0,0.45579937,0
ENSG00000196776,1.83401322,0.50216125,0.57740911,0.09218727,-1.12860971,-0.79083447,-0.01951473,0.42378236,-0.24190265,-0.17131892,-0.23320626,-0.7309722,-0.15045289,-0.34124361,-0.10464071,-0.24991731,1.88601796,0,2.01597668,0.13532836,0.69939942,0.72264183,-1.16645835,0.74803417,0.70318814,0.74275945,0.22758699,0.51784132,0,0.45579937,0
ENSG00000173436,1.47269348,-0.63913935,-0.06266631,-0.62089097,-0.699161,1.35576134,-0.02848913,0.42378236,-0.24190265,-0.09049159,0.35297159,-0.04588398,1.33512968,0.60546091,1.02114575,1.11455065,0,0,0.11069525,-0.55435159,0.99101193,0.72264183,-1.17115501,1.21217336,0.43127557,0.41235584,0.1865288,0.54271459,0,-2.3448002,0
ENSG00000142233,-0.68372146,0.25377687,-1.5502932,-0.41715433,1.65161274,-0.35902409,-0.06245416,0.42378236,-0.24190265,-0.25214624,-0.58491297,-0.32347825,-0.0319934,0.40988152,-0.5851773,0.1108387,-0.66636341,0,-1.64659816,-0.75746122,-2.06737792,-0.69776,0.58891019,-1.60855383,-0.52398843,0.36937698,0.45747927,0.05755741,0,0.45579937,0
ENSG00000101323,-0.68372106,-0.99520511,-0.57004379,-0.21341769,0.44264339,0.95301512,-0.06036741,-2.59008056,-0.24190265,-0.25214624,-0.81938411,-0.3994329,0.70968721,0.41558556,0.77622373,0.49378642,-0.76039341,0,-2.52767091,-0.80146299,0.45825164,-0.69776,2.30827807,-0.32097966,-1.65788048,-0.73245914,0.2910371,-1.02308021,0,0.45579937,0
ENSG00000170122,-0.68370327,-3.77078018,-1.44907221,-0.92649592,1.97115514,3.71826234,-0.06408344,0.42378236,-0.24190265,-0.09049159,-0.81938411,2.44777034,-1.17241695,0.21097975,-1.65221083,-1.48603442,0,0,0,0,0,0.72264183,0.82474789,-0.64772916,-1.04954812,-1.37581109,0.9978295,-2.63784805,0,0.45579937,0
ENSG00000133063,-0.68372146,-0.75767105,-1.01734834,0.09218727,0.83749196,0.64576543,-0.06451197,0.35680762,0.00625261,-0.25214624,0.11850045,-0.86381418,-0.30625349,-0.34219228,-0.49036051,-0.33964016,-0.81473775,0,-2.77944246,-1.43916983,-1.57407468,-0.69776,1.29828561,-1.60855383,-1.76589759,-2.97889597,1.23267707,-1.28928954,1,0.45579937,0
ENSG00000132837,-0.68372146,-0.17216584,-0.81362366,0.60152887,0.49963184,0.06448224,-0.06081626,0.42378236,-0.24190265,-0.25214624,0.23573602,1.04436526,0.68652152,0.50523059,0.78977869,0.74194461,0,0,0.16235956,-1.54215949,0.44199834,-0.69776,1.25267408,-0.1838203,-0.27657246,0.28530624,0.5522022,-0.12151512,1,0.45579937,0.02222222
ENSG00000160360,-0.683661,-0.30288996,0.34637115,0.39779223,-0.49563081,0.15997876,-0.03331709,0.42378236,-0.24190265,0.39447236,-0.23320626,1.91926858,0.13977421,-0.06920201,0.14707464,-0.10528916,0,0,0,0,0,1.69221365,-0.3694511,1.05412553,0.6440698,0.65218366,0.5180087,0.71307545,0,0.45579937,0
ENSG00000198734,-0.68372146,-0.25080536,1.47371829,1.51834374,-0.74393765,0.0935464,-0.06229106,0.42378236,-0.24190265,-0.25214624,-0.58491297,1.71352409,-0.28984178,-0.34546467,-0.53027368,-0.32715645,-0.12648041,0,-2.4597307,-1.06005312,-1.64041315,-0.69776,0.89254748,-0.69923452,-0.14116866,-0.01542923,0.9982403,-0.32328922,1,0.45579937,0.07212476
ENSG00000029364,1.31421895,0.92413509,0.31058801,-0.31528601,-0.9047265,-1.25586103,-0.03676761,0.42378236,-0.24190265,2.90011944,0.35297159,0.11966139,0.83937978,0.42084697,0.95661502,0.9779074,-0.12345631,0,0.58092504,0.41081772,0.77572579,2.57962943,-0.87777685,0.99132005,0.78583479,0.28375948,-0.91705799,0.80996797,0,-1.68730829,0
ENSG00000180245,-0.68372146,-0.68898865,-0.99421909,-0.31528601,1.05323397,0.67067757,-0.06443034,0.35680762,-0.24190265,-0.25214624,-0.58491297,-0.18784814,0.53359339,0.21421064,0.69046733,0.59608468,-0.79867876,0,0,0,0,-0.08602718,1.18213467,-1.60855383,-2.27303101,-4.4740437,-2.72546246,-0.60419181,0,0.45579937,0
ENSG00000164520,-0.68372083,-0.59092187,-1.17492447,-0.62089097,1.55595355,0.64991746,-0.06181527,0.28983289,0.50256312,-0.25214624,-0.11597069,-1.24409365,-2.19776032,-1.36925125,-2.74560128,-2.36682287,-0.80509938,0,0,0,0,-0.69776,1.10997034,-0.32097966,-0.31092352,0.39581545,0.69130693,0.0479713,0,0.45579937,0
ENSG00000259784,0.26211349,0.17362281,-0.35621024,-0.62089097,0.25946621,-0.4877368,0,0,-0.24190265,-0.25214624,-0.81938411,1.36537778,0.56919682,0.54416203,0.50793209,0.48157596,0,0,0,0,0,-0.69776,-0.54483992,0.98555857,0.74806227,0.5171764,-0.30314377,0.78188147,0,-0.00653867,0
ENSG00000262543,0,0,0,0,0,0,-0.06477858,-2.65705529,-0.24190265,-0.25214624,-0.81938411,0,-0.95022541,-2.15891142,-0.32313,-1.55450864,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000223569,0,-1.45338032,0,-0.92649592,0,4.00059989,-0.06492345,-3.19285314,1.99149467,-0.25214624,-0.81938411,-1.04858764,-1.84984008,-1.5534185,-1.50223373,-2.40121106,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000184983,-0.68335872,-1.229547,-1.0451299,-0.72275928,1.60073019,1.9121324,0.03772826,0.42378236,-0.24190265,-0.25214624,-0.58491297,0.46149738,0.63786625,0.46431104,0.4005362,0.25965626,0,0,0.48829263,-1.03645796,-0.18805517,-0.69776,-0.81116868,1.02011411,0.38461953,0.31948457,-0.75690622,0.32499125,1,-2.34451682,0.10714286
ENSG00000108018,0.84835422,0.40220168,1.91258352,1.72208038,-1.19984528,-0.2884397,-0.05924334,0.42378236,0.00625261,-0.25214624,0.23573602,-0.50528253,0.90583634,0.63584091,0.66401103,0.7386217,-0.0770074,0,1.12623704,1.14035435,0.67688281,-0.69776,0.13260962,0.19620139,0.06716449,-0.49217436,1.02646295,-0.23268453,1,0.45579937,0.04347826
ENSG00000167766,0,-0.26562454,0,-0.92649592,0,0.15582674,-0.00715669,0.42378236,3.72858147,-0.25214624,1.17362059,-0.58538284,-2.37265185,-3.44556623,-2.19167588,-2.27842569,-0.79684643,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,1,-0.80961948,0.05882353
ENSG00000288564,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.81938411,-0.12139597,0.84693675,0.70389387,0.69668941,0.60561498,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000279111,0,0,0,0,0,0,-0.06492272,-3.12587841,-0.24190265,-0.25214624,-0.81938411,-1.28708445,-0.7494622,-0.61892406,-1.97608681,-0.42235396,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000189171,-0.54772807,-0.36432588,-0.7965974,-0.8246276,1.51524751,0.55442093,0.03549949,0.42378236,-0.24190265,-0.09049159,-0.23320626,-1.25957514,0.05634342,0.2636025,0.48710611,0.07541799,0.14124888,0,0.44426301,-0.86172629,0.02251581,-0.08602718,-0.77554546,1.082905,0.62192173,0.53469088,-0.52815368,0.84406573,0,-0.00653867,0
ENSG00000270800,1.92335714,0.75256501,0.66984465,-0.21341769,-1.18966877,-1.07317202,0,0,0.13033024,-0.25214624,-0.4676774,0.22110895,1.82588905,1.05543495,1.07584276,1.07655206,0,0,0,0,0,-0.69776,-0.79938994,0.43889605,0.40480703,0.15803303,-0.10521156,0.64857855,1,-0.00653867,0.08247423
ENSG00000115520,0.12209935,0.16966171,0.13314841,-0.51902265,-0.61978423,-0.41300039,-0.03669138,0.42378236,-0.24190265,-0.25214624,-0.4676774,-0.37824797,0.52939323,0.22183015,0.47700182,0.58503179,-0.53669972,0,0.54348909,-1.08524254,1.32819865,-0.69776,-1.13989315,0.59688631,0.42021185,0.62205182,-0.7710773,0.36014628,0,0.45579937,0
ENSG00000241794,0,-0.94301177,0,-0.92649592,0,2.21107805,0.0184573,0.35680762,0.87479601,-0.25214624,-0.81938411,-1.09859107,-1.18313308,-4.69912283,-0.8460648,-1.02023312,-0.54711274,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,0.45579937,0
ENSG00000211918,0,0,0,0,0,0,-0.06395106,-2.65705529,-0.24190265,-0.25214624,-0.81938411,0,0,0,0,0,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000105948,-0.68372139,0.42783234,0.34932338,0.80526551,-0.41218343,-0.49188882,-0.06053389,0.42378236,-0.24190265,-0.25214624,0.23573602,0.43316289,1.14486358,0.82511287,1.02163942,1.06516367,-0.53148576,0,-0.40262458,0.24788362,0.71915736,-0.69776,-0.48199785,-1.60855383,0.186406,0.68063289,0.22243687,0.16742351,1,0.45579937,0.05454545
ENSG00000065518,-0.66705671,-0.90948221,-0.6966591,-0.72275928,1.01863384,1.52184225,0.06308353,0.42378236,-0.24190265,-0.25214624,-0.23320626,-0.02861511,0.06657666,-0.13317522,-0.06659153,-0.47291452,-0.80372885,0,0.08792997,-0.26164415,-0.87974531,-0.69776,-0.76275355,0.62686809,0.42791598,0.62608268,-0.01037299,0.50997009,0,-2.34479441,0
ENSG00000213967,-0.68370099,-2.67176861,-1.41613441,-0.62089097,1.95283743,2.34394278,-0.06413729,0.42378236,3.48042622,-0.25214624,-0.23320626,-1.00053363,-1.88090562,-2.34002243,-1.84573307,-2.49839917,0,0,0,0,0,-0.08602718,-0.46510958,-0.0665111,0.24072684,0.38437539,-0.49663812,-0.03539312,0,0.45579937,0
ENSG00000254415,-0.68004801,-0.27054097,-0.17200086,-0.31528601,-0.08246452,0.1848909,-0.06026001,0.35680762,1.12295127,-0.25214624,-0.70214854,-0.31561933,-1.73336236,-0.61437575,-1.92341571,-1.91909531,2.01006546,0,-1.46772646,-1.14965093,-3.59536166,-0.69776,0.89267329,-1.60855383,-0.72500715,-1.95659968,0.51296225,-1.13440996,0,0.45579937,0
ENSG00000089916,-0.67599329,0.19839911,0.58937075,-0.11154937,-0.73579644,-0.2884397,-0.05434395,0.42378236,-0.24190265,2.90011944,0.70467831,-0.52564726,0.17285578,0.24382856,0.4642619,0.5842007,0.15480517,0,-0.90203145,-0.68444378,0.93327609,2.24305357,-0.9594783,0.81629766,0.60092619,0.20739345,1.1136273,0.4604606,0,0.45579937,0
ENSG00000075340,2.04452744,1.01990055,1.41258664,0.39779223,-1.33010461,-0.82820267,-0.05720007,0.42378236,-0.24190265,-0.25214624,0.70467831,-0.86422847,0.26662665,0.24829168,0.35757498,0.4205907,4.0056855,0,0,0,0,-0.69776,0.45405057,0.40959292,0.19113743,0.17468757,1.38170243,-0.02584847,1,0.45579937,0
ENSG00000187553,-0.67924112,-0.56392346,-0.1265466,-0.41715433,-0.14352357,0.43816429,-0.06482968,0.28983289,0.00625261,-0.25214624,-0.70214854,0.37411499,0.90099044,0.59309198,0.46008374,0.29733443,0,0,1.57577734,0.97391286,-0.06603851,-0.69776,1.25911549,-0.60165605,0.23400663,0.00082003,1.56132968,-1.09399959,0,0.45579937,0
ENSG00000105388,-0.68372146,-0.46493009,-0.31330101,-0.11154937,0.12513628,0.30114754,-0.04634077,0.28983289,1.99149467,-0.17131892,0.23573602,-0.47960713,-2.15641115,-1.48617707,-2.17236318,-2.32753421,-0.72769445,0,0,0,0,-0.69776,1.19024387,-1.60855383,-0.22117848,-0.29391224,1.4158762,-0.33299632,0,0.45579937,0
ENSG00000286019,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.81938411,1.05966564,0.00134346,0.43903564,0.10804357,0.67774555,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000168899,-0.65342615,-0.54736683,-0.91160228,-0.72275928,1.62515381,0.80769433,0.06647485,0.42378236,-0.24190265,1.28357293,-0.70214854,-0.50538011,0.04383482,0.71062658,-0.23295711,-0.01601668,-0.81353109,0,0,0,0,2.87041007,-0.71837659,0.63984501,0.28345893,0.34558982,0.30410724,0.55981104,0,0.45579937,0
ENSG00000262633,0,0,0,0,0,0,0,0,0.00625261,-0.25214624,-0.70214854,0.01817944,0.57055226,0.12083895,0.57848752,0.55344409,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000163734,-0.68289337,-1.17107027,-1.21483769,-0.62089097,1.87346065,2.4394393,-0.06270474,0.42378236,0.87479601,-0.25214624,-0.4676774,-0.91623555,-0.89824134,-0.25705897,-1.18607924,-2.0456875,-0.70113306,0,0,0,0,-0.69776,0.30232034,0.47761958,0.32818607,0.61248157,0.5589056,0.24467564,0,0.45579937,0
ENSG00000221887,-0.6484906,-0.15549038,-0.85533164,-0.72275928,1.51728281,0.06033021,-0.06354452,0.35680762,-0.24190265,-0.25214624,-0.4676774,0.61322445,-2.05367601,-2.62898672,-1.76555843,-2.00847189,0.57156427,0,0,0,0,-0.69776,0.59461721,0.06567335,-0.23493488,0.09601179,0.6648579,-0.47251655,0,0.45579937,0
ENSG00000133048,-0.68369097,-1.0594371,-0.20615519,-0.00968105,-0.00715834,1.0028394,-0.02544976,0.42378236,0.00625261,-0.25214624,-0.35044183,-0.68679498,0.09582681,0.10325557,0.03427672,-0.24713121,-0.68723413,0,0,0,0,-0.69776,0.44985348,-1.60855383,-0.68499004,-0.21919883,0.89683033,-0.12978378,0,0.45579937,0
ENSG00000178761,-0.68329123,-0.6561915,-1.00087181,-0.51902265,1.52135342,0.90319085,-0.03056252,0.42378236,-0.24190265,-0.25214624,1.29085616,-0.23651777,0.47818863,0.50820945,0.06000819,0.11198233,-0.72453628,0,-0.13601072,-0.39396832,0.85183855,0.72264183,-0.95976976,-1.60855383,0.45606376,0.29613682,-1.19099629,0.61680499,0,0.45579937,0
ENSG00000286143,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.81938411,-0.32391014,-0.515164,0.59973045,0.41804462,0.76949368,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000285472,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.81938411,-1.18339635,-1.04701542,-0.3895506,-1.96810192,-0.65185153,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,1,-0.00653867,0.02777778
ENSG00000221977,-0.66918924,-1.17315179,-0.73869793,-0.92649592,1.12650484,1.28932898,-0.06492112,-3.12587841,2.73596044,-0.25214624,-0.81938411,-1.06758212,-0.0169531,0.29832803,-1.57373589,0.17507569,-0.78820615,0,-2.38596614,-0.28141306,0.65960624,-0.69776,1.16225142,-1.60855383,-2.80301765,-2.32977358,0.55421797,-2.91790706,0,0.45579937,0
